website,stars
https://github.com/Ramotion/garland-view-android,1184
https://github.com/nntuyen/mkloader,1182
https://github.com/moagrius/TileView,1181
https://github.com/dyc87112/SpringCloud-Learning,1180
https://github.com/romannurik/Android-WizardPager,1180
https://github.com/stagemonitor/stagemonitor,1178
https://github.com/afollestad/drag-select-recyclerview,1178
https://github.com/ribot/ribot-app-android,1177
https://github.com/Hitomis/FunGameRefresh,1177
https://github.com/badoo/android-weak-handler,1177
https://github.com/Netflix/servo,1175
https://github.com/OpenHFT/Chronicle-Map,1175
https://github.com/florent37/MaterialTextField,1175
https://github.com/changmingxie/tcc-transaction,1173
https://github.com/saulmm/Curved-Fab-Reveal-Example,1173
https://github.com/EsotericSoftware/kryonet,1173
https://github.com/limpoxe/Android-Plugin-Framework,1172
https://github.com/ppamorim/Dragger,1172
https://github.com/TakuSemba/Spotlight,1172
https://github.com/twitter/ambrose,1171
https://github.com/eleme/Amigo,1170
https://github.com/apache/flume,1169
https://github.com/mixi-inc/AndroidTraining,1169
https://github.com/facebook/TextLayoutBuilder,1169
https://github.com/googlesamples/android-PictureInPicture,1168
https://github.com/apache/commons-lang,1166
https://github.com/mikepenz/Android-ActionItemBadge,1165
https://github.com/andreasschrade/android-design-template,1163
https://github.com/javamelody/javamelody,1160
https://github.com/atomashpolskiy/bt,1160
https://github.com/SimonVT/schematic,1159
https://github.com/renaudcerrato/ToggleDrawable,1159
https://github.com/linfaxin/TransitionPlayer,1158
https://github.com/mapbox/react-native-mapbox-gl,1158
https://github.com/klinker41/android-slidingactivity,1158
https://github.com/lisawray/groupie,1158
https://github.com/frohoff/ysoserial,1157
https://github.com/commonsguy/cw-android,1157
https://github.com/nkzawa/socket.io-android-chat,1156
https://github.com/toddway/MaterialTransitions,1156
https://github.com/JeasonWong/Particle,1155
https://github.com/LarsWerkman/HoloColorPicker,1155
https://github.com/Dreampie/Resty,1154
https://github.com/aNNiMON/Lightweight-Stream-API,1154
https://github.com/mmin18/RealtimeBlurView,1154
https://github.com/xiepeijie/SwipeCardView,1153
https://github.com/qos-ch/logback,1153
https://github.com/Pkmmte/CircularImageView,1153
https://github.com/tananaev/traccar,1152
https://github.com/stuxuhai/jpinyin,1152
https://github.com/BakerJQ/Android-InfiniteCards,1150
https://github.com/ivan-vasilev/neuralnetworks,1150
https://github.com/jingle1267/android-utils,1149
https://github.com/Jude95/SwipeBackHelper,1149
https://github.com/google/santa-tracker-android,1149
https://github.com/kairosdb/kairosdb,1148
https://github.com/dongjunkun/CouponView,1148
https://github.com/jOOQ/jOOL,1146
https://github.com/rosenpin/FadingTextView,1146
https://github.com/galenframework/galen,1146
https://github.com/KeepSafe/ReLinker,1145
https://github.com/apache/incubator-gobblin,1145
https://github.com/gelitenight/WaveView,1145
https://github.com/chinashiyu/gfw.press,1145
https://github.com/SundeepK/CompactCalendarView,1144
https://github.com/omkarmoghe/Pokemap,1144
https://github.com/survivingwithandroid/Surviving-with-android,1142
https://github.com/GDG-Korea/PinterestLikeAdapterView,1141
https://github.com/elastic/elasticsearch-hadoop,1140
https://github.com/java8/Java8InAction,1139
https://github.com/sleekbyte/tailor,1138
https://github.com/reactor/reactor-core,1138
https://github.com/Arello-Mobile/Moxy,1138
https://github.com/jberkel/sms-backup-plus,1138
https://github.com/waynell/VideoListPlayer,1137
https://github.com/k0shk0sh/PermissionHelper,1136
https://github.com/zserge/anvil,1136
https://github.com/kymjs/RxVolley,1135
https://github.com/asyl/ArcAnimator,1135
https://github.com/liferay/liferay-portal,1134
https://github.com/dmytrodanylyk/shadow-layout,1133
https://github.com/android-notes/Cockroach,1132
https://github.com/saulmm/Avengers,1132
https://github.com/tough1985/RxjavaRetrofitDemo,1131
https://github.com/wangjiegulu/WheelView,1131
https://github.com/jasonpolites/gesture-imageview,1131
https://github.com/ogaclejapan/ArcLayout,1130
https://github.com/thymeleaf/thymeleaf,1129
https://github.com/FolioReader/FolioReader-Android,1128
https://github.com/shekhargulati/java8-the-missing-tutorial,1128
https://github.com/janishar/PlaceHolderView,1126
https://github.com/dlazaro66/QRCodeReaderView,1124
https://github.com/bravoborja/ReadMoreTextView,1124
https://github.com/wrapp-archive/floatlabelededittext,1121
https://github.com/google/volley,1121
https://github.com/team-supercharge/ShimmerLayout,1120
https://github.com/sarxos/webcam-capture,1119
https://github.com/greenrobot/essentials,1119
https://github.com/JeroenMols/LandscapeVideoCamera,1119
https://github.com/vivian8725118/TimeLine,1119
https://github.com/jokermonn/permissions4m,1119
https://github.com/harjot-oberai/VectorMaster,1118
https://github.com/Piasy/RxAndroidAudio,1117
https://github.com/siriscac/RippleView,1117
https://github.com/DxTT/coolMenu,1117
https://github.com/apache/geode,1116
https://github.com/jdeferred/jdeferred,1116
https://github.com/scottyab/secure-preferences,1116
https://github.com/microg/android_packages_apps_GmsCore,1114
https://github.com/6thsolution/EasyMVP,1114
https://github.com/uber/okbuck,1114
https://github.com/eclipse/openj9,1114
https://github.com/WuXiaolong/PullLoadMoreRecyclerView,1110
https://github.com/hoang8f/android-flat-button,1110
https://github.com/john990/WaveView,1108
https://github.com/shekhargulati/strman-java,1108
https://github.com/mybatis/spring,1106
https://github.com/f2prateek/dart,1105
https://github.com/commonsguy/cwac-camera,1105
https://github.com/razerdp/BasePopup,1104
https://github.com/googlemaps/android-samples,1103
https://github.com/bin456789/Unblock163MusicClient-Xposed,1102
https://github.com/TheAlgorithms/Java,1101
https://github.com/biezhi/wechat-bot-api,1101
https://github.com/Jasonette/JASONETTE-Android,1100
https://github.com/peter-lawrey/Java-Chronicle,1100
https://github.com/SplashCodes/JAViewer,1100
https://github.com/Ramotion/circle-menu-android,1100
https://github.com/todotxt/todo.txt-android,1098
https://github.com/JonathanLink/PDFLayoutTextStripper,1097
https://github.com/crossbario/autobahn-java,1097
https://github.com/glomadrian/RoadRunner,1096
https://github.com/delight-im/Android-AdvancedWebView,1096
https://github.com/nuptboyzhb/SuperSwipeRefreshLayout,1096
https://github.com/DingMouRen/PaletteImageView,1095
https://github.com/pedrovgs/Renderers,1094
https://github.com/thingsboard/thingsboard,1094
https://github.com/wiztools/rest-client,1091
https://github.com/mattprecious/telescope,1089
https://github.com/pac4j/pac4j,1089
https://github.com/Rogero0o/GifLoadingView,1087
https://github.com/rohitghatol/spring-boot-microservices,1087
https://github.com/jrvansuita/MaterialAbout,1087
https://github.com/bitcoin-wallet/bitcoin-wallet,1086
https://github.com/githubwing/DragPhotoView,1080
https://github.com/googlesamples/android-RuntimePermissions,1078
https://github.com/evollu/react-native-fcm,1078
https://github.com/VoltDB/voltdb,1075
https://github.com/pinterest/secor,1073
https://github.com/mrmans0n/smart-location-lib,1073
https://github.com/Grover-c13/PokeGOAPI-Java,1072
https://github.com/DreaminginCodeZH/MaterialRatingBar,1072
https://github.com/andpor/react-native-sqlite-storage,1072
https://github.com/aistrate/AlgorithmsSedgewick,1071
https://github.com/TakWolf/CNode-Material-Design,1071
https://github.com/rapidoid/rapidoid,1070
https://github.com/jonfinerty/Once,1070
https://github.com/killme2008/Metamorphosis,1069
https://github.com/hongyangAndroid/Android-StickyNavLayout,1067
https://github.com/sdsmdg/RotatingText,1067
https://github.com/coobird/thumbnailator,1067
https://github.com/splitwise/TokenAutoComplete,1066
https://github.com/lopspower/CircularImageView,1066
https://github.com/puniverse/capsule,1065
https://github.com/iiordanov/remote-desktop-clients,1065
https://github.com/elemers/HermesEventBus,1065
https://github.com/chengdazhi/StyleImageView,1064
https://github.com/Raysmond/SpringBlog,1063
https://github.com/google/android-ui-toolkit-demos,1061
https://github.com/afollestad/easy-video-player,1060
https://github.com/todoroo/astrid,1059
https://github.com/chiuki/advanced-textview,1056
https://github.com/davidschreiber/FancyCoverFlow,1055
https://github.com/opentripplanner/OpenTripPlanner,1054
https://github.com/unclebob/fitnesse,1054
https://github.com/twitter/elephant-bird,1054
https://github.com/Automattic/simplenote-android,1052
https://github.com/guardianproject/ChatSecureAndroid,1050
https://github.com/udacity/ud851-Sunshine,1050
https://github.com/SpinyTech/ModularizationArchitecture,1047
https://github.com/antonkrasov/AndroidSocialNetworks,1047
https://github.com/spring-projects/spring-data-jpa,1047
https://github.com/wangjiegulu/RapidFloatingActionButton,1046
https://github.com/functionaljava/functionaljava,1045
https://github.com/ankidroid/Anki-Android,1043
https://github.com/sirthias/parboiled,1043
https://github.com/cachapa/ExpandableLayout,1039
https://github.com/mrwonderman/android-square-progressbar,1039
https://github.com/brave/link-bubble,1038
https://github.com/FreeTymeKiyan/LeetCode-Sol-Res,1037
https://github.com/liyiorg/weixin-popular,1037
https://github.com/guolindev/booksource,1037
https://github.com/developer-shivam/Crescento,1036
https://github.com/desmond1121/Android-Ptr-Comparison,1036
https://github.com/florent37/ArcLayout,1036
https://github.com/JorgeCastilloPrz/FABProgressCircle,1036
https://github.com/Devlight/ArcProgressStackView,1035
https://github.com/laobie/NineGridImageView,1035
https://github.com/asLody/legend,1034
https://github.com/spring-projects/spring-data-elasticsearch,1034
https://github.com/hitherejoe/Bourbon,1034
https://github.com/saiwu-bigkoo/Android-AlertView,1033
https://github.com/richardwilly98/elasticsearch-river-mongodb,1033
https://github.com/Trinea/android-demo,1033
https://github.com/JanusGraph/janusgraph,1033
https://github.com/sephiroth74/Material-BottomNavigation,1032
https://github.com/alibaba/mdrill,1031
https://github.com/lucasr/smoothie,1031
https://github.com/devunwired/recyclerview-playground,1031
https://github.com/searchbox-io/Jest,1030
https://github.com/Tibolte/AgendaCalendarView,1030
https://github.com/joel-costigliola/assertj-core,1029
https://github.com/a371166028/likequanmintv,1029
https://github.com/D-clock/AndroidSystemUiTraining,1028
https://github.com/badoualy/morphy-toolbar,1028
https://github.com/hierynomus/sshj,1027
https://github.com/cn-ljb/rxjava_for_android,1025
https://github.com/glomadrian/material-animated-switch,1024
https://github.com/JSQLParser/JSqlParser,1024
https://github.com/jiang111/IndexRecyclerView,1022
https://github.com/TommyLemon/APIJSON,1022
https://github.com/matrixxun/MaterialBadgeTextView,1021
https://github.com/xiaoyaoyou1212/XSnow,1020
https://github.com/Kelin-Hong/MVVMLight,1020
https://github.com/purplecabbage/phonegap-plugins,1018
https://github.com/wooplr/Spotlight,1018
https://github.com/sk89q/WorldEdit,1018
https://github.com/HotBitmapGG/CreditSesameRingView,1017
https://github.com/BroadleafCommerce/BroadleafCommerce,1016
https://github.com/tumblr/Graywater,1016
https://github.com/kymjs/EmojiChat,1013
https://github.com/jiang111/RxJavaApp,1011
https://github.com/romannurik/Android-MonthCalendarWidget,1011
https://github.com/venshine/BezierMaker,1011
https://github.com/lsjwzh/MaterialLoadingProgressBar,1010
https://github.com/noties/Scrollable,1010
https://github.com/jkwiecien/EasyImage,1009
https://github.com/a-voyager/BluetoothHelper,1009
https://github.com/iMeiji/Toutiao,1009
https://github.com/danylovolokh/LondonEyeLayoutManager,1009
https://github.com/THEONE10211024/RxJavaSamples,1006
https://github.com/citerus/dddsample-core,1006
https://github.com/sd6352051/NiftyNotification,1005
https://github.com/simpligility/android-maven-plugin,1005
https://github.com/HackPlan/AndroidCharts,1004
https://github.com/ether/pad,1003
